ID,Date,Time,ProductType,InstrumentID,CalibrationFile,SWVersion,SampleName,SampleComments,SampleError,SampleWeight,NumberOfParticles,WeightOf1000Particles,RiceType,RiceTypeCalculatedBy,LabLMedian,LabAMedian,LabBMedian,LabLMode,LabAMode,LabBMode,WKWeightPerc,BrokenWeightPerc,OutlierWeightPerc,ChalkyWeightPerc,LightChalkyWeightPerc,TotalChalkyWeightPerc,BlackWeightPerc,RedWeightPerc,YellowWeightPerc,GreenWeightPerc,OtherWeightPerc,LongRiceWeightPerc,MediumRiceWeightPerc,ShortRiceWeightPerc,WKNumber,BrokenKernelsNumber,OutlierNumber,ChalkyKernelsNumber,LightChalkyKernelsNumber,TotalChalkyKernelsNumber,BlackKernelsNumber,RedKernelsNumber,YellowKernelsNumber,GreenKernelsNumber,OtherKernelsNumber,LongRiceNumber,MediumRiceNumber,ShortRiceNumber,WKPerc,BrokenKernelsPerc,OutlierKernelsPerc,ChalkyKernelsPerc,LightChalkyKernelsPerc,TotalChalkyKernelsPerc,BlackKernelsPerc,RedKernelsPerc,YellowKernelsPerc,GreenKernelsPerc,OtherKernelsPerc,LongRiceKernelsPerc,MediumRiceKernelsPerc,ShortRiceKernelsPerc,SampleLengthAverage,SampleWidthAverage,SampleAreaAverage,SampleLWAverage,WKWidthAverage,WKLengthAverage,WKAreaAverage,WKLWAverage,SampleWidthMedian,SampleLengthMedian,SampleAreaMedian,WKWidthMedian,WKLengthMedian,WKAreaMedian,SampleWidthSTDEV,SampleLengthSTDEV,SampleAreaSTDEV,WKWidthSTDEV,WKLengthSTDEV,WKAreaSTDEV,BrokenThreshold,OutlierThresholdWidth,OutlierThresholdLength,OutlierThresholdArea,OutlierThresholdLW,BrokenDefinedAsFailPerc,ChalkyDefinedAsFailPerc,LightChalkyDefinedAsFailPerc,BlackDefinedAsFailPerc,RedDefinedAsFailPerc,YellowDefinedAsFailPerc,GreenDefinedAsFailPerc,OtherDefinedAsFailPerc,ChalkyLabMin,ChalkyLabMax,LightChalkyLabMin,LightChalkyLabMax,BlackLabMin,BlackLabMax,RedLabMin,RedLabMax,YellowLabMin,YellowLabMax,GreenLabMin,GreenLabMax,OtherColorLabMin,OtherColorLabMax,LongRiceUSDAMin,LongRiceUSDAMax,MediumRiceUSDAMin,MediumRiceUSDAMax,ShortRiceUSDAMin,ShortRiceUSDAMax,AverageWKChalkyPercentage,std_l,std_a,std_b,sampleAveragePerimeter
1,2022_8_3,16:53:41,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1992-114_8-1-2_Ap,,,9.000,224,40.981,Mixed,L/W,57.650,9.000,30.000,59.610,10.000,33.000,99.720,0.280,0.153,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.028,0.000,83.946,15.621,219,4,1,0,0,0,0,0,0,0,1,0,187,32,97.768,1.786,0.446,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.446,0.000,83.482,14.286,6.390,3.123,14.649,2.046,3.160,6.457,14.888,2.055,3.219,6.551,15.389,3.228,6.552,15.409,0.426,0.740,3.004,0.333,0.548,2.524,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.000,2.914,1.610,2.536,15.973
2,2022_8_3,16:55:37,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1992-116_8-1-3_Ap,,,13.000,279,46.921,Mixed,L/W,59.220,8.000,29.000,59.610,8.000,30.000,99.617,0.383,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.025,0.000,58.555,41.061,276,3,0,0,0,0,0,0,0,0,1,0,165,111,98.925,1.075,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.358,0.000,59.140,39.785,6.537,3.387,16.238,1.930,3.400,6.568,16.350,1.942,3.426,6.629,16.666,3.434,6.630,16.689,0.365,0.504,2.635,0.323,0.414,2.395,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.000,2.782,1.263,2.428,16.599
3,2022_8_3,17:0:0,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1992-124_8-1-4_Ap,,,11.400,264,43.854,Mixed,L/W,59.220,8.000,29.000,59.610,8.000,30.000,99.632,0.368,0.019,0.000,0.345,0.345,0.039,0.000,0.000,0.000,0.000,0.000,68.962,30.652,259,4,1,0,1,1,1,0,0,0,0,0,181,78,98.106,1.515,0.379,0.000,0.379,0.379,0.379,0.000,0.000,0.000,0.000,0.000,68.561,29.545,6.343,3.293,15.270,1.926,3.311,6.401,15.501,1.945,3.357,6.462,16.035,3.366,6.476,16.071,0.399,0.652,2.978,0.340,0.481,2.467,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.001,4.031,1.411,2.629,16.125
4,2022_8_3,17:1:30,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1992-175_8-2-1_Ap,,,13.100,360,37.336,Medium,L/W,56.860,9.000,31.000,59.220,10.000,33.000,99.182,0.818,0.000,0.000,1.083,1.083,0.031,0.000,0.000,0.021,0.046,0.000,90.620,8.562,348,12,0,0,5,5,1,0,0,1,2,0,321,27,96.667,3.333,0.000,0.000,1.389,1.389,0.278,0.000,0.000,0.278,0.556,0.000,89.167,7.500,6.249,2.983,13.827,2.095,3.024,6.371,14.175,2.121,3.053,6.429,14.445,3.064,6.439,14.666,0.401,0.845,3.081,0.326,0.510,2.458,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.000,2.923,1.498,2.882,15.588
5,2022_8_3,17:3:20,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1992-90_8-2-2_Ap,,,12.900,325,40.039,Mixed,L/W,59.220,10.000,32.000,59.220,10.000,35.000,99.941,0.059,0.105,0.000,1.242,1.242,0.151,0.000,0.000,0.000,0.000,0.000,79.906,19.930,322,2,1,0,4,4,2,0,0,0,0,0,261,61,99.077,0.615,0.308,0.000,1.231,1.231,0.615,0.000,0.000,0.000,0.000,0.000,80.308,18.769,6.428,3.170,15.183,2.028,3.187,6.450,15.282,2.037,3.242,6.589,16.024,3.245,6.591,16.048,0.408,0.637,3.000,0.368,0.563,2.801,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.001,3.010,1.389,2.362,16.194
6,2022_8_3,17:5:15,GRAINS,147,WHEAT,  7.0.30 ,Kin22_GA001138-8E39_8-2-3_Ap,,,9.300,259,37.535,Mixed,L/W,54.120,9.000,29.000,59.220,9.000,31.000,99.689,0.311,1.577,0.000,0.000,0.000,9.501,0.000,0.000,0.000,0.135,0.000,41.191,56.920,247,4,8,0,0,0,27,0,0,0,2,0,123,124,95.367,1.544,3.089,0.000,0.000,0.000,10.425,0.000,0.000,0.000,0.772,0.000,47.490,47.876,5.962,3.020,13.308,1.974,3.083,6.016,13.652,1.986,3.201,6.056,14.218,3.217,6.065,14.432,0.542,0.589,3.230,0.454,0.456,2.825,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.000,4.482,2.204,2.737,15.182
7,2022_8_3,17:6:42,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1992-171_8-2-4_Ap,,,9.700,264,37.280,Mixed,L/W,58.820,9.000,30.000,59.220,10.000,30.000,99.927,0.073,0.347,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.075,14.505,260,2,2,0,0,0,0,0,0,0,0,0,225,35,98.485,0.758,0.758,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.227,13.258,6.384,3.054,14.509,2.091,3.079,6.421,14.666,2.103,3.109,6.513,14.999,3.111,6.522,15.041,0.437,0.664,3.054,0.387,0.547,2.778,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.000,3.141,1.306,2.429,15.959
8,2022_8_3,17:8:44,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1992-24_8-3-1_Ap,,,11.000,273,42.417,Mixed,L/W,59.220,9.000,31.000,59.610,8.000,33.000,98.715,1.285,0.105,0.082,0.785,0.867,0.875,0.000,0.000,0.019,0.044,0.000,79.662,18.949,256,16,1,2,6,8,2,0,0,1,1,0,206,50,93.773,5.861,0.366,0.733,2.198,2.931,0.733,0.000,0.000,0.366,0.366,0.000,75.458,18.315,6.226,3.130,14.598,1.989,3.219,6.451,15.338,2.012,3.240,6.507,15.371,3.257,6.555,15.685,0.478,1.060,3.852,0.311,0.572,2.612,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.001,3.947,1.837,3.618,15.790
9,2022_8_3,17:10:2,GRAINS,147,WHEAT,  7.0.30 ,Kin22_TX12D4896_8-3-2_Ap,,,10.600,237,47.388,Mixed,L/W,58.040,8.000,28.000,59.220,8.000,30.000,97.904,2.096,0.000,0.000,0.416,0.416,0.500,0.000,0.000,0.000,0.328,0.000,11.903,86.001,219,18,0,0,5,5,1,0,0,0,3,0,30,189,92.405,7.595,0.000,0.000,2.110,2.110,0.422,0.000,0.000,0.000,1.266,0.000,12.658,79.747,5.953,3.313,14.709,1.797,3.413,6.198,15.534,1.824,3.434,6.184,15.484,3.474,6.220,15.673,0.480,0.935,3.464,0.263,0.334,1.872,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.000,2.967,1.264,2.915,15.484
10,2022_8_3,17:11:26,GRAINS,147,WHEAT,  7.0.30 ,Kin22_UX1992-101_8-3-3_Ap,,,10.500,304,35.809,Mixed,L/W,58.430,9.000,31.000,59.220,10.000,33.000,99.583,0.417,0.674,0.000,0.562,0.562,0.000,0.000,0.000,0.025,0.060,0.000,79.523,19.386,292,8,4,0,4,4,0,0,0,1,2,0,245,47,96.053,2.632,1.316,0.000,1.316,1.316,0.000,0.000,0.000,0.329,0.658,0.000,80.592,15.461,6.132,2.977,13.682,2.059,3.033,6.240,14.060,2.081,3.112,6.278,14.393,3.129,6.303,14.486,0.488,0.819,3.326,0.398,0.489,2.728,4.264,4.591,8.210,24.450,2.892,70,25,0,15,30,30,10,10,75,100,75,100,0,35,0,60,60,97,97,165,0,0,3.000,8.000,1.900,3.000,1.000,1.900,0.032,3.370,1.814,3.173,15.417
